"state","juvenile_age","year","population","size_bucket","actual_murder","actual_rape_total","actual_robbery_total","actual_assault_total","actual_burg_total","actual_theft_total","actual_mtr_veh_theft_total","actual_index_violent","actual_index_property","actual_index_total","n_places"
"utah",18,1992,472536,"Non-MSA County: Medium (25–99k)",0,2,1,85,128,576,31,10,740,750,1
"utah",18,1970,808512,"Non-MSA County: Small (10–24k)",0,3,3,9,160,276,11,13,447,460,5
"utah",18,1971,929892,"Non-MSA County: Small (10–24k)",0,2,3,30,189,352,23,28,564,592,6
"utah",18,1972,953820,"Non-MSA County: Small (10–24k)",0,6,6,68,347,618,46,70,1011,1081,6
"utah",18,1973,956184,"Non-MSA County: Small (10–24k)",2,10,7,66,350,597,50,77,997,1074,6
"utah",18,1974,1100520,"Non-MSA County: Small (10–24k)",0,2,4,48,260,520,63,42,843,885,7
"utah",18,1975,1164300,"Non-MSA County: Small (10–24k)",0,2,7,27,209,443,32,30,684,714,7
"utah",18,1976,1180344,"Non-MSA County: Small (10–24k)",1,1,3,21,188,395,26,19,609,628,7
"utah",18,1977,1358460,"Non-MSA County: Small (10–24k)",0,6,12,43,181,312,41,49,534,583,8
"utah",18,1978,710604,"Non-MSA County: Small (10–24k)",2,7,3,46,160,475,72,41,707,748,4
"utah",18,1979,839892,"Non-MSA County: Small (10–24k)",3,6,2,101,235,703,65,78,1017,1095,5
"utah",18,1980,1044468,"Non-MSA County: Small (10–24k)",2,10,9,168,341,1004,79,122,1435,1557,6
"utah",18,1981,1061028,"Non-MSA County: Small (10–24k)",3,12,8,189,345,1057,98,126,1510,1636,6
"utah",18,1982,794448,"Non-MSA County: Small (10–24k)",1,8,7,146,257,818,70,118,1148,1266,5
"utah",18,1983,616260,"Non-MSA County: Small (10–24k)",0,17,14,161,225,780,43,139,1052,1191,4
"utah",18,1984,665244,"Non-MSA County: Small (10–24k)",3,6,5,134,224,776,44,94,1049,1143,4
"utah",18,1985,918492,"Non-MSA County: Small (10–24k)",2,10,4,160,357,1102,72,100,1532,1632,6
"utah",18,1986,791880,"Non-MSA County: Small (10–24k)",1,5,4,161,322,874,56,58,1258,1316,5
"utah",18,1987,752628,"Non-MSA County: Small (10–24k)",2,6,11,108,244,771,57,59,1073,1132,5
"utah",18,1988,668256,"Non-MSA County: Small (10–24k)",1,9,4,144,199,676,32,69,910,979,4
"utah",18,1989,658752,"Non-MSA County: Small (10–24k)",2,2,2,94,189,722,38,35,954,989,4
"utah",18,1990,630624,"Non-MSA County: Small (10–24k)",0,5,6,101,193,697,35,49,927,976,4
"utah",18,1991,902520,"Non-MSA County: Small (10–24k)",2,13,3,168,232,688,31,41,951,992,6
"utah",18,1992,924408,"Non-MSA County: Small (10–24k)",4,35,5,390,423,1074,76,114,1575,1689,6
"utah",18,1970,1131024,"Non-MSA County: Small (<10k)",5,2,4,36,271,630,27,38,928,966,20
"utah",18,1971,1044216,"Non-MSA County: Small (<10k)",2,7,3,27,257,552,28,36,837,873,19
"utah",18,1972,1088352,"Non-MSA County: Small (<10k)",0,3,10,26,262,425,33,35,720,755,19
"utah",18,1973,920484,"Non-MSA County: Small (<10k)",1,5,5,39,274,453,40,39,767,806,18
"utah",18,1974,772620,"Non-MSA County: Small (<10k)",2,3,5,27,272,328,56,33,656,689,17
"utah",18,1975,832176,"Non-MSA County: Small (<10k)",5,12,9,56,292,388,58,76,738,814,17
"utah",18,1976,838104,"Non-MSA County: Small (<10k)",5,3,9,60,278,406,68,59,752,811,17
"utah",18,1977,777684,"Non-MSA County: Small (<10k)",1,5,5,47,263,472,69,47,804,851,16
"utah",18,1978,1006860,"Non-MSA County: Small (<10k)",9,7,13,132,513,904,94,121,1511,1632,20
"utah",18,1979,983388,"Non-MSA County: Small (<10k)",6,15,13,151,430,952,113,161,1520,1681,19
"utah",18,1980,932520,"Non-MSA County: Small (<10k)",5,10,13,127,517,1111,98,125,1743,1868,18
"utah",18,1981,888012,"Non-MSA County: Small (<10k)",4,13,10,160,458,1000,115,136,1594,1730,18
"utah",18,1982,898020,"Non-MSA County: Small (<10k)",7,6,14,170,373,990,115,166,1487,1653,18
"utah",18,1983,1142664,"Non-MSA County: Small (<10k)",7,17,17,269,474,1302,121,219,1903,2122,20
"utah",18,1984,1207260,"Non-MSA County: Small (<10k)",2,18,16,234,508,1481,136,153,2131,2284,20
"utah",18,1985,1018644,"Non-MSA County: Small (<10k)",2,14,13,243,400,1144,99,188,1649,1837,18
"utah",18,1986,1098372,"Non-MSA County: Small (<10k)",3,19,11,182,447,1220,98,120,1770,1890,19
"utah",18,1987,1069356,"Non-MSA County: Small (<10k)",6,10,7,170,426,1163,92,92,1683,1775,19
"utah",18,1988,1212912,"Non-MSA County: Small (<10k)",5,10,5,250,465,1251,125,126,1845,1971,20
"utah",18,1989,1177608,"Non-MSA County: Small (<10k)",4,15,9,252,423,1256,108,123,1787,1910,20
"utah",18,1990,1211676,"Non-MSA County: Small (<10k)",6,14,6,374,455,1327,98,131,1882,2013,20
"utah",18,1991,1013568,"Non-MSA County: Small (<10k)",5,29,4,344,422,1039,97,178,1566,1744,18
"utah",18,1992,1038096,"Non-MSA County: Small (<10k)",6,27,10,408,472,1121,102,188,1703,1891,18
"vermont",16,1970,463596,"City: Medium (25–99k)",1,8,9,75,431,1202,181,30,1814,1844,1
"vermont",16,1971,468000,"City: Medium (25–99k)",1,4,10,73,417,1564,186,28,2167,2195,1
"vermont",16,1972,481200,"City: Medium (25–99k)",1,0,10,64,399,1300,113,33,1812,1845,1
"vermont",16,1973,484800,"City: Medium (25–99k)",1,1,6,48,413,1651,138,12,2202,2214,1
"vermont",16,1974,443904,"City: Medium (25–99k)",0,1,12,40,604,1661,157,15,2422,2437,1
"vermont",16,1975,439800,"City: Medium (25–99k)",1,3,5,43,625,1967,153,16,2745,2761,1
"vermont",16,1976,444264,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1977,454692,"City: Medium (25–99k)",0,5,8,36,289,572,63,36,924,960,1
"vermont",16,1978,465588,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1979,469680,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1980,452724,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1981,456000,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1982,456888,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1983,465072,"City: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1984,462588,"City: Medium (25–99k)",0,15,38,230,821,2731,142,111,3694,3805,1
"vermont",16,1985,466968,"City: Medium (25–99k)",1,14,36,240,870,2886,120,100,3876,3976,1
"vermont",16,1986,463188,"City: Medium (25–99k)",2,20,27,276,851,2994,148,96,3993,4089,1
"vermont",16,1987,465588,"City: Medium (25–99k)",0,24,19,250,1079,3146,182,68,4407,4475,1
"vermont",16,1988,472212,"City: Medium (25–99k)",0,18,23,264,1000,2697,159,79,3856,3935,1
"vermont",16,1989,453228,"City: Medium (25–99k)",2,28,27,303,868,2581,173,104,3622,3726,1
"vermont",16,1990,469524,"City: Medium (25–99k)",2,21,16,378,819,2643,180,75,3642,3717,1
"vermont",16,1991,473316,"City: Medium (25–99k)",0,30,19,381,621,2607,143,77,3371,3448,1
"vermont",16,1992,476112,"City: Medium (25–99k)",3,21,11,387,590,2254,114,76,2958,3034,1
"vermont",16,1970,2072112,"City: Small (<25k)",2,5,8,364,626,1338,158,165,2122,2287,28
"vermont",16,1971,2133264,"City: Small (<25k)",0,4,5,287,572,1240,141,129,1953,2082,28
"vermont",16,1972,2145648,"City: Small (<25k)",0,10,9,388,605,1699,147,188,2451,2639,28
"vermont",16,1973,2149596,"City: Small (<25k)",3,7,9,323,698,1958,178,146,2834,2980,28
"vermont",16,1974,2153652,"City: Small (<25k)",4,10,10,288,765,1931,161,124,2857,2981,28
"vermont",16,1975,2168064,"City: Small (<25k)",5,12,30,418,1049,2890,210,199,4149,4348,28
"vermont",16,1976,2221032,"City: Small (<25k)",5,6,26,423,1137,2897,275,185,4309,4494,28
"vermont",16,1977,2330256,"City: Small (<25k)",0,11,33,301,1006,2458,222,165,3686,3851,28
"vermont",16,1978,2199528,"City: Small (<25k)",0,6,16,382,996,2466,172,194,3634,3828,28
"vermont",16,1979,2213040,"City: Small (<25k)",0,9,19,260,701,2095,184,139,2981,3120,27
"vermont",16,1980,2274456,"City: Small (<25k)",1,10,30,265,595,2186,203,110,2991,3101,28
"vermont",16,1981,2290896,"City: Small (<25k)",3,17,17,222,636,2258,197,75,3111,3186,27
"vermont",16,1982,2295360,"City: Small (<25k)",2,25,18,365,509,2527,163,90,3098,3186,27
"vermont",16,1983,2335224,"City: Small (<25k)",3,25,25,318,666,2559,136,95,3369,3464,27
"vermont",16,1984,2460744,"City: Small (<25k)",1,36,48,1106,1756,6418,363,287,8537,8824,27
"vermont",16,1985,2483964,"City: Small (<25k)",6,49,53,1493,1996,6624,430,381,9050,9431,27
"vermont",16,1986,2492556,"City: Small (<25k)",2,34,61,1663,1879,7026,464,344,9369,9713,27
"vermont",16,1987,2497236,"City: Small (<25k)",5,41,43,1494,1995,7164,444,303,9603,9906,27
"vermont",16,1988,2532768,"City: Small (<25k)",2,63,41,1682,1991,7065,445,331,9501,9832,27
"vermont",16,1989,2567712,"City: Small (<25k)",2,48,42,1669,1861,6482,466,301,8809,9110,27
"vermont",16,1990,2490264,"City: Small (<25k)",0,54,30,1712,1636,6563,424,270,8623,8893,27
"vermont",16,1991,2508888,"City: Small (<25k)",4,38,27,1297,1281,4529,253,211,6063,6274,27
"vermont",16,1992,2521992,"City: Small (<25k)",1,33,14,1015,764,3267,136,154,4167,4321,27
"vermont",16,1983,361680,"MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1983,56580,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1984,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1985,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1986,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1987,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1988,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1989,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1990,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1991,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1992,0,"MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1981,2174124,"Non-MSA County: Large (100k+)",5,59,40,749,3316,3199,368,198,7165,7363,1
"vermont",16,1982,2216988,"Non-MSA County: Large (100k+)",2,46,25,768,2600,3201,395,172,6455,6627,1
"vermont",16,1983,2255652,"Non-MSA County: Large (100k+)",2,67,21,681,2367,2672,279,160,5551,5711,1
"vermont",16,1984,2762184,"Non-MSA County: Large (100k+)",9,40,30,776,2025,2767,195,261,4987,5248,1
"vermont",16,1985,2748228,"Non-MSA County: Large (100k+)",9,31,21,814,1729,2674,227,242,4666,4908,1
"vermont",16,1986,2824908,"Non-MSA County: Large (100k+)",7,56,22,927,1844,2810,279,294,5021,5315,1
"vermont",16,1987,2889216,"Non-MSA County: Large (100k+)",8,48,22,923,2312,3236,358,287,5906,6193,1
"vermont",16,1988,2856168,"Non-MSA County: Large (100k+)",9,38,17,972,2335,3323,341,295,5999,6294,1
"vermont",16,1989,2940924,"Non-MSA County: Large (100k+)",4,39,15,1010,2222,3493,313,232,6028,6260,1
"vermont",16,1990,2965260,"Non-MSA County: Large (100k+)",6,44,8,1086,2662,3531,348,239,6541,6780,1
"vermont",16,1991,2987616,"Non-MSA County: Large (100k+)",7,64,16,973,2829,3775,261,248,6865,7113,1
"vermont",16,1992,2944464,"Non-MSA County: Large (100k+)",6,41,9,860,1991,2680,153,202,4824,5026,1
"vermont",16,1970,651600,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1974,315360,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1975,304080,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1976,305040,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1977,301008,"Non-MSA County: Medium (25–99k)",0,0,0,2,0,0,0,2,0,2,1
"vermont",16,1978,619428,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1979,931272,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,3
"vermont",16,1980,1314708,"Non-MSA County: Medium (25–99k)",0,0,0,0,3,0,1,0,4,4,4
"vermont",16,1981,684048,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1982,355488,"Non-MSA County: Medium (25–99k)",0,0,0,0,0,0,0,0,0,0,1
"vermont",16,1970,2066736,"Non-MSA County: Small (10–24k)",0,1,0,0,11,9,2,1,22,23,10
"vermont",16,1971,2616756,"Non-MSA County: Small (10–24k)",0,1,6,1,9,10,3,8,22,30,11
"vermont",16,1972,2490972,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,10
"vermont",16,1973,2502156,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,10
"vermont",16,1974,2288124,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,9
"vermont",16,1975,2295780,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,9
"vermont",16,1976,2310684,"Non-MSA County: Small (10–24k)",1,0,0,0,0,3,0,1,3,4,9
"vermont",16,1977,2270496,"Non-MSA County: Small (10–24k)",1,0,1,4,3,4,0,4,7,11,9
"vermont",16,1978,2237520,"Non-MSA County: Small (10–24k)",0,0,0,14,94,139,6,2,239,241,9
"vermont",16,1979,1969992,"Non-MSA County: Small (10–24k)",0,0,0,3,5,11,0,1,16,17,9
"vermont",16,1980,1752348,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,8
"vermont",16,1981,307260,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,2
"vermont",16,1982,599076,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,3
"vermont",16,1983,609516,"Non-MSA County: Small (10–24k)",0,0,0,0,0,0,0,0,0,0,3
"vermont",16,1970,107880,"Non-MSA County: Small (<10k)",1,26,10,31,1755,1160,120,68,3035,3103,3
"vermont",16,1971,106884,"Non-MSA County: Small (<10k)",3,36,13,42,1747,1312,154,92,3213,3305,3
"vermont",16,1972,220632,"Non-MSA County: Small (<10k)",7,35,23,84,1956,1425,156,135,3537,3672,4
"vermont",16,1973,224052,"Non-MSA County: Small (<10k)",4,41,18,48,2070,1497,169,103,3736,3839,4
"vermont",16,1974,230820,"Non-MSA County: Small (<10k)",1,18,5,16,924,367,53,38,1344,1382,4
"vermont",16,1975,234960,"Non-MSA County: Small (<10k)",1,50,24,363,2331,2132,250,152,4713,4865,4
"vermont",16,1976,220632,"Non-MSA County: Small (<10k)",6,14,16,163,1116,926,118,61,2160,2221,4
"vermont",16,1977,224460,"Non-MSA County: Small (<10k)",2,10,7,162,1140,913,176,52,2229,2281,4
"vermont",16,1978,130596,"Non-MSA County: Small (<10k)",13,39,19,418,2365,2092,403,177,4860,5037,3
"vermont",16,1979,126408,"Non-MSA County: Small (<10k)",5,47,28,417,2777,2694,398,147,6113,6260,3
"vermont",16,1980,130716,"Non-MSA County: Small (<10k)",5,55,38,674,3271,2919,356,223,6860,7083,3
"vermont",16,1981,55512,"Non-MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,10
"vermont",16,1982,55620,"Non-MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,10
"vermont",16,1983,0,"Non-MSA County: Small (<10k)",0,0,0,0,0,0,0,0,0,0,9
"vermont",16,1984,127116,"Non-MSA County: Small (<10k)",1,1,0,15,28,60,5,7,93,100,11
"vermont",16,1985,128304,"Non-MSA County: Small (<10k)",0,1,0,40,93,247,10,17,350,367,12
"vermont",16,1986,129300,"Non-MSA County: Small (<10k)",0,3,4,64,103,267,16,17,386,403,12
"vermont",16,1987,131856,"Non-MSA County: Small (<10k)",0,2,1,72,137,374,20,15,531,546,12
"vermont",16,1988,133740,"Non-MSA County: Small (<10k)",0,1,1,83,158,352,27,20,537,557,12
"vermont",16,1989,139884,"Non-MSA County: Small (<10k)",0,1,1,56,149,312,30,14,491,505,12
"vermont",16,1990,142596,"Non-MSA County: Small (<10k)",0,7,2,108,163,374,39,32,576,608,12
"vermont",16,1991,143652,"Non-MSA County: Small (<10k)",1,1,1,59,155,247,20,14,422,436,12
"vermont",16,1992,144396,"Non-MSA County: Small (<10k)",0,3,0,43,86,84,7,15,177,192,12
"virginia",18,1970,12922416,"City: Large (100–249k)",129,262,2314,5996,15196,35446,5791,4585,56433,61018,7
"virginia",18,1971,10096140,"City: Large (100–249k)",60,225,1581,5474,9377,25202,3098,3400,37677,41077,6
"virginia",18,1972,10295052,"City: Large (100–249k)",82,196,1500,5694,9519,22168,3076,3516,34763,38279,6
"virginia",18,1973,13155840,"City: Large (100–249k)",159,408,2571,7013,14479,30921,5161,5838,50561,56399,7
"virginia",18,1974,13511172,"City: Large (100–249k)",170,472,3267,7175,17486,38483,4654,6739,60623,67362,7
"virginia",18,1975,14761020,"City: Large (100–249k)",192,484,3555,7216,18567,45930,4977,7409,69474,76883,8
"virginia",18,1976,14613324,"City: Large (100–249k)",157,426,2812,8601,17555,49472,4383,6263,71410,77673,8
"virginia",18,1977,15723444,"City: Large (100–249k)",168,534,2551,9383,18684,50299,4512,6447,73495,79942,9
"virginia",18,1978,15603972,"City: Large (100–249k)",121,538,2570,9286,19391,49492,4612,6076,73495,79571,9
"virginia",18,1979,14587032,"City: Large (100–249k)",137,593,2760,8177,19544,46678,4576,6528,71527,78055,8
"virginia",18,1980,11505792,"City: Large (100–249k)",138,551,3036,7361,18806,39270,3829,6450,62463,68913,7
"virginia",18,1981,12946704,"City: Large (100–249k)",148,572,3765,8956,22115,47753,3673,7256,74376,81632,8
"virginia",18,1982,13101804,"City: Large (100–249k)",151,489,3448,9068,18560,44981,3419,7088,67742,74830,8
"virginia",18,1983,13242516,"City: Large (100–249k)",135,508,3188,8912,18772,42641,3318,6837,65442,72279,8
"virginia",18,1984,13297656,"City: Large (100–249k)",155,569,2996,9598,16374,41844,3469,6948,62410,69358,8
"virginia",18,1985,13312608,"City: Large (100–249k)",166,584,2784,9977,14789,41655,3701,6794,60856,67650,8
"virginia",18,1986,13499460,"City: Large (100–249k)",161,578,3033,11429,15533,42775,4574,7010,63605,70615,8
"virginia",18,1987,13702644,"City: Large (100–249k)",168,524,3020,11811,15196,44166,5831,6966,65902,72868,8
"virginia",18,1988,13724016,"City: Large (100–249k)",178,547,3188,13765,16485,46711,7190,7287,71106,78393,8
"virginia",18,1989,12431184,"City: Large (100–249k)",161,490,2950,13045,13618,44165,6960,7290,65324,72614,7
"virginia",18,1990,12538752,"City: Large (100–249k)",198,539,3479,15239,13316,47570,7889,8223,69306,77529,7
"virginia",18,1991,12738576,"City: Large (100–249k)",209,544,3970,16384,14780,50876,8572,8964,74918,83882,7
"virginia",18,1992,12922992,"City: Large (100–249k)",220,543,4146,17082,13212,48190,8214,9258,70150,79408,7
"virginia",18,1970,4285824,"City: Medium (25–99k)",44,85,368,2802,3821,10375,1282,1284,15478,16762,6
"virginia",18,1971,4297812,"City: Medium (25–99k)",42,105,369,3019,4126,10895,1187,1351,16208,17559,6
"virginia",18,1972,4361712,"City: Medium (25–99k)",45,92,475,2986,4558,9864,1023,1589,15445,17034,6
"virginia",18,1973,5375232,"City: Medium (25–99k)",62,105,529,3950,5045,11227,1023,1590,17295,18885,8
"virginia",18,1974,5153796,"City: Medium (25–99k)",60,106,710,4562,6385,13813,1029,1903,21227,23130,7
"virginia",18,1975,4264932,"City: Medium (25–99k)",57,76,591,4691,5037,15338,1014,1637,21389,23026,7
"virginia",18,1976,4150956,"City: Medium (25–99k)",42,94,391,4056,3724,12306,710,1455,16740,18195,6
"virginia",18,1977,3311604,"City: Medium (25–99k)",28,69,275,3661,2762,9717,709,1211,13188,14399,6
"virginia",18,1978,3324396,"City: Medium (25–99k)",26,67,275,3764,2929,10105,591,1223,13625,14848,6
"virginia",18,1979,4433376,"City: Medium (25–99k)",36,115,581,5483,5959,16381,1146,1651,23730,25381,7
"virginia",18,1980,4455684,"City: Medium (25–99k)",49,115,582,5607,6186,17365,1046,1655,24965,26620,7
"virginia",18,1981,3555684,"City: Medium (25–99k)",25,99,419,4299,3873,12771,599,1359,17429,18788,7
"virginia",18,1982,3362172,"City: Medium (25–99k)",22,86,322,4090,3678,11530,540,1234,15878,17112,6
"virginia",18,1983,3398268,"City: Medium (25–99k)",35,82,335,3857,3533,9969,519,1297,14121,15418,6
"virginia",18,1984,3655812,"City: Medium (25–99k)",32,88,360,4500,3421,10719,491,1388,14744,16132,7
"virginia",18,1985,3643728,"City: Medium (25–99k)",30,83,357,4610,2972,10491,558,1305,14129,15434,7
"virginia",18,1986,3681072,"City: Medium (25–99k)",25,120,331,4811,2851,10745,614,1401,14306,15707,7
"virginia",18,1987,3700884,"City: Medium (25–99k)",31,112,393,4634,3118,11118,623,1454,14944,16398,7
"virginia",18,1988,3693036,"City: Medium (25–99k)",27,99,497,4930,3252,11541,760,1550,15660,17210,7
"virginia",18,1989,5627304,"City: Medium (25–99k)",47,184,728,8314,5065,18468,1240,2254,24998,27252,10
"virginia",18,1990,5275488,"City: Medium (25–99k)",51,195,756,9259,4076,17930,1292,2590,23487,26077,9
"virginia",18,1991,5359524,"City: Medium (25–99k)",61,194,804,8811,4807,19438,1391,2716,25813,28529,9
"virginia",18,1992,5739588,"City: Medium (25–99k)",59,209,910,9162,4894,18573,1382,2867,25030,27897,10
"virginia",18,1970,5812116,"City: Small (<25k)",28,36,170,3376,2340,8465,766,1141,11571,12712,63
"virginia",18,1971,5883168,"City: Small (<25k)",31,46,185,3631,2732,9626,900,1137,13258,14395,62
"virginia",18,1972,5910228,"City: Small (<25k)",32,50,196,3293,2687,9148,773,1097,12608,13705,62
"virginia",18,1973,5782368,"City: Small (<25k)",30,42,189,2478,2863,9080,847,922,12790,13712,60
"virginia",18,1974,6219432,"City: Small (<25k)",38,40,241,2466,3737,11367,997,1053,16101,17154,61
"virginia",18,1975,6028788,"City: Small (<25k)",36,58,332,2964,4974,14462,1036,1560,20472,22032,58
"virginia",18,1976,6285888,"City: Small (<25k)",35,59,270,3057,4295,14903,979,1094,20177,21271,59
"virginia",18,1977,6196464,"City: Small (<25k)",31,66,238,3173,4026,13596,973,1034,18595,19629,58
"virginia",18,1978,6201420,"City: Small (<25k)",40,40,254,3067,4017,13956,1035,1044,19008,20052,58
